1, 1.02475e-05
1, -0.000453585
1, -0.00245105
1, -0.00448209
1, -0.0023095
1, 0.00101572
1, 0.00315922
0, 0
1, 0.00264678
0, 0
1, -0.00192185
1, -0.00323193
0, 0
0, 0
0, 0
1, -0.00200468
1, 9.53257e-05
1, 0.00209552
1, 0.00328736
1, 0.00283874
1, 0.00165785
1, -0.000522123
1, -0.00252664
1, -0.0034971
1, -0.00360535
1, -0.00181007
1, -4.96612e-05
1, 0.000770261
1, 0.00168515
1, 0.00118194
1, 0.000943979
1, 0.00162275
1, 0.00146807
1, 0.00188927
1, 0.000170397
1, -0.000412405
1, -0.00162748
1, -0.00145833
1, -0.000833492
1, -0.00350692
1, -0.00276922
1, 0.00102227
1, 0.00229599
1, 0.00272284
1, 0.00845163
1, 0.0163143
1, 0.0227538
1, 0.0260945
1, 0.0257407
1, 0.0281296
1, 0.0228904
1, 0.0204874
1, 0.0169699
1, 0.0154899
1, 0.0114441
0, 0
1, 0.0162535
1, 0.0128101
1, 0.00852426
1, 0.00893533
1, 0.00775043
1, 0.00891804
1, 0.00935956
1, 0.00761516
1, 0.00410063
0, 0
1, 1.15088e-05
0, 0
1, -0.00440578
1, 0.00578726
1, -0.00213003
1, 0.00126184
1, 0.00741811
1, 0.00574031
1, 0.00545926
1, 0.00308253
1, 0.00427501
1, 0.00763519
1, 0.0100169
1, 0.0113939
1, 0.0101935
1, 0.0113801
1, 0.0129578
1, 0.0111936
1, 0.0150319
1, 0.0173337
1, 0.0202742
1, 0.0110876
1, 0.00566393
1, -0.00047302
1, 0.00113182
1, -0.0017709
1, -0.0156299
1, -0.0193679
1, -0.0293393
1, -0.0452809
1, -0.054089
1, -0.0575999
1, -0.0543312
1, -0.0494259
1, -0.0445211
1, -0.0412255
1, -0.0363778
1, -0.0302447
1, -0.0242021
1, -0.020898
1, -0.0176533
1, -0.0130339
1, -0.00609241
1, 0.0170111
1, 0.0156656
1, 0.00765659
1, -0.00190369
1, -0.00719784
1, -0.0129317
1, -0.0153431
1, -0.0146146
1, -0.0129431
1, -0.0128823
1, -0.0115008
1, -0.0116525
1, -0.0110828
1, -0.00855589
1, -0.00710922
1, -0.00642301
1, -0.00638656
1, -0.00686198
1, -0.0069533
1, -0.00671995
1, -0.00696765
1, -0.00738348
1, -0.00754346
1, -0.00775266
1, -0.00757809
1, -0.00720553
1, -0.00671624
1, -0.0059473
1, -0.00476796
1, -0.00426192
1, -0.00342596
1, -0.0029978
1, -0.00308937
1, -0.00342579
1, -0.00524548
1, -0.00703177
1, -0.0081131
1, -0.0130211
1, -0.0133104
0, 0
1, -0.0157021
1, -0.0161757
0, 0
1, -0.0168371
1, -0.0164694
1, -0.0148183
1, -0.0142334
1, -0.0140591
1, -0.0127163
1, -0.0121004
1, -0.0104163
1, -0.00935314
1, -0.00766143
1, -0.00605295
1, -0.0053074
1, -0.00497883
1, -0.00493041
1, -0.0046556
1, -0.00487999
1, -0.00449219
1, -0.00436274
1, -0.0041527
1, -0.00371185
1, -0.00293528
1, -0.00221032
1, -0.00147812
1, -0.000748919
1, -7.17054e-05
1, 0.000944132
1, 0.00170107
1, 0.00216276
1, 0.00254865
1, 0.00297481
1, 0.00332058
1, 0.00318956
1, 0.00274681
1, 0.00240892
1, 0.0015237
1, 0.00103001
1, 0.000544526
1, 0.00011088
1, 0.00017067
1, -0.00132184
1, -0.00261573
1, -0.00387749
1, -0.00465868
1, -0.00521661
1, -0.00605634
1, -0.00673686
1, -0.00720256
1, -0.00753284
1, -0.00775596
1, -0.00810037
1, -0.00788505
1, -0.0073001
1, -0.00715338
1, -0.00698141
1, -0.00625152
1, -0.00529724
1, -0.00450293
1, -0.00402209
1, -0.00419547
1, -0.00374293
1, -0.0032803
1, -0.00281205
1, -0.00268378
1, -0.00264024
1, -0.00254535
1, -0.00226867
1, -0.00169862
1, -0.00118105
1, -0.000848832
1, -0.00158577
1, -0.00138312
1, -0.00134491
1, -0.00134341
1, -0.00130147
1, -0.00126057
1, -0.00139931
1, -0.00175895
1, -0.00193177
1, -0.00219697
1, -0.00222727
1, -0.00206955
1, -0.00209073
1, -0.00193102
1, -0.00216156
1, -0.00231402
1, -0.0025739
1, -0.00280177
1, -0.0029941
1, -0.00322685
1, -0.0034295
1, -0.00365296
1, -0.0038622
1, -0.00407229
1, -0.00428513
1, -0.00451799
1, -0.00478659
1, -0.00505497
1, -0.00524644
1, -0.00533236
1, -0.00533168
1, -0.00530961
1, -0.00526226
1, -0.0051019
1, -0.00495194
1, -0.00476649
1, -0.00446123
1, -0.00410321
1, -0.00378212
1, -0.00343096
1, -0.0030567
1, -0.00286983
1, -0.0027352
1, -0.0025166
1, -0.00235017
1, -0.00209878
1, -0.00187775
1, -0.00164285
1, -0.00141339
1, -0.00129382
1, -0.00111466
1, -0.00107417
1, -0.00103722
1, -0.00098151
1, -0.000953278
1, -0.000877774
1, -0.000776321
1, -0.000705217
1, -0.000679708
1, -0.000648301
1, -0.00058806
1, -0.000516134
1, -0.000469855
1, -0.000427773
1, -0.00040154
1, -0.000377236
1, -0.000341647
1, -0.000299826
1, -0.0002994
1, -0.000286654
1, -0.000288412
1, -0.000344883
1, -0.000419672
1, -0.000483631
1, -0.000478838
1, -0.000512542
1, -0.000595292
1, -0.000631371
1, -0.000713188
1, -0.000745813
1, -0.000811132
1, -0.000882561
1, -0.000935483
1, -0.000998577
1, -0.000990909
1, -0.000941315
1, -0.000902554
1, -0.0010441
1, -0.00108932
1, -0.00103652
1, -0.000958185
1, -0.000912118
1, -0.000807083
1, -0.000657062
1, -0.000562768
1, -0.000489023
1, -0.000464282
1, -0.000429655
1, -0.00036341
1, -0.000350836
1, -0.000330033
1, -0.000308395
1, -0.000284083
1, -0.000274347
1, -0.000274577
1, -0.000253092
0, 0
0, 0
1, -0.000133072
1, -9.62702e-05
1, -1.76413e-05
1, 4.90613e-05
1, 0.000165961
1, 0.000311055
1, 0.000397606
1, 0.000600937
1, 0.000714762
1, 0.000857666
1, 0.000899766
1, 0.000973022
