0.5, 0, 0, 0, 0, 0, 0
0, -3.46945e-18, 0, 1, 0, 2.77556e-17, 2.08167e-17
-0.000699531, 0.0157454, -0.000252116, 0.999876, -0.0068048, -0.00140141, 0.016092
-0.000355433, 0.0189951, -0.00592539, 0.999802, 0.00553121, 0.0216971, -0.029609
0.00623393, 0.0271061, -0.00290752, 0.999609, -0.0040843, 0.0102205, -0.00359301
0.0123373, 0.0262314, -0.00139961, 0.999579, -0.0189147, -0.0037575, 0.0375126
0.0144356, 0.0175218, 0.00155434, 0.999741, -0.0153651, -0.022449, 0.0368609
0.0100391, 0.0169941, 0.000440967, 0.999805, -0.0199833, -0.0238913, 0.0584604
0.00204962, 0.0112971, -0.00304408, 0.999929, -0.0177034, -0.0081602, 0.0551107
0.00204962, 0.0112971, -0.00304408, 0.999929, -0.0177034, -0.0081602, 0.0551107
-0.0114636, 0.0131412, 0.00808914, 0.999815, -0.0244527, -0.0484022, 0.114991
-0.0114636, 0.0131412, 0.00808914, 0.999815, -0.0244527, -0.0484022, 0.114991
-0.013969, -0.00466464, 0.00589685, 0.999874, -0.0177803, -0.0370875, 0.0973996
-0.0135637, -0.00127332, 0.0078814, 0.999876, -0.0211753, -0.0446587, 0.133364
-0.0135637, -0.00127332, 0.0078814, 0.999876, -0.0211753, -0.0446587, 0.133364
-0.0135637, -0.00127332, 0.0078814, 0.999876, -0.0211753, -0.0446587, 0.133364
-0.0135637, -0.00127332, 0.0078814, 0.999876, -0.0211753, -0.0446587, 0.133364
-0.00898529, -0.0101637, 0.0198714, 0.999711, -0.026659, -0.0486051, 0.16666
-0.00498201, -0.0107829, 0.0343531, 0.999339, -0.0159331, -0.0904987, 0.170351
-1.4344e-05, -0.0120537, 0.0384158, 0.999189, -0.0167565, -0.0954656, 0.178355
0.0034181, -0.00324042, 0.0403333, 0.999175, -0.0231776, -0.100822, 0.221469
0.00190337, -0.00928147, 0.0400645, 0.999152, -0.0154591, -0.0983351, 0.207014
-0.00187146, -0.0277894, 0.0323851, 0.999087, -0.013924, -0.0689554, 0.163735
-0.00710334, -0.0173085, 0.0380817, 0.999099, -0.0248024, -0.1036, 0.230837
-0.0149604, -0.0264256, 0.0364022, 0.998876, -0.0153092, -0.104689, 0.201898
-0.0204565, -0.0212081, 0.0334497, 0.999006, -0.0241031, -0.0956988, 0.236282
-0.0228222, -0.0275677, 0.0397019, 0.99857, -0.0168369, -0.119781, 0.223396
-0.0242423, -0.0266023, 0.0371622, 0.998661, -0.0168973, -0.108974, 0.220454
-0.0254521, -0.0306509, 0.0358213, 0.998564, -0.0148671, -0.106007, 0.19971
-0.0268986, -0.0241507, 0.039542, 0.998564, -0.0156934, -0.123749, 0.227172
-0.0335312, -0.0339091, 0.0256887, 0.998532, -0.0163937, -0.0729749, 0.182748
-0.0388471, -0.0230153, 0.0273543, 0.998606, -0.0248925, -0.0834027, 0.233293
-0.0470846, -0.027602, 0.0344497, 0.997915, -0.016968, -0.119537, 0.219509
-0.0591925, -0.037891, 0.0142779, 0.997425, -0.0171794, -0.0425025, 0.180933
-0.0723405, -0.0381035, 0.0254343, 0.996327, -0.0143585, -0.091724, 0.194924
-0.0893493, -0.0421531, 0.0175396, 0.994953, -0.0162994, -0.0628179, 0.19141
-0.106177, -0.0472468, 0.021642, 0.992988, -0.0177005, -0.0822086, 0.193647
-0.125801, -0.052589, 0.0188572, 0.990481, -0.0186574, -0.0734128, 0.188411
-0.143067, -0.0462002, 0.0267346, 0.988273, -0.0235582, -0.0972821, 0.239926
-0.16502, -0.0583134, 0.0108402, 0.984505, -0.0237315, -0.033873, 0.195984
-0.177281, -0.0545077, 0.0481846, 0.981468, -0.0175215, -0.175414, 0.257868
-0.197262, -0.0597882, 0.0386325, 0.977763, -0.0212954, -0.127221, 0.253432
-0.22002, -0.0733506, 0.0170565, 0.972584, -0.0246368, -0.0376065, 0.199169
