1, 0.000662146
1, 0.000714664
1, 0.000770533
1, 0.000870995
1, 0.000937269
1, 0.000986713
1, 0.00104825
0, 0
1, 0.00237335
0, 0
1, 0.00264133
1, 0.00136154
0, 0
0, 0
0, 0
1, 0.00638417
1, 0.00158598
1, 0.00166269
1, 0.0017236
1, 0.00183399
1, 0.00206807
1, 0.00217913
1, 0.0022711
1, 0.00228954
1, 0.00225225
1, 0.00226318
1, 0.00233922
1, 0.00239995
1, 0.00254463
1, 0.00256166
1, 0.00263823
1, 0.00260062
1, 0.00258616
1, 0.00246875
1, 0.00225465
1, 0.00209754
1, 0.00193149
1, 0.00180684
1, 0.00176895
1, 0.00166486
1, 0.00163431
1, 0.00158313
1, 0.00151725
1, 0.00151872
1, 0.00150476
1, 0.00146192
1, 0.00151604
1, 0.00158356
1, 0.00169223
1, 0.00177519
1, 0.00183846
1, 0.00185975
1, 0.00192953
1, 0.00196886
1, 0.00202956
0, 0
1, 0.00423251
1, 0.00218576
1, 0.00222246
1, 0.00230283
1, 0.00254151
1, 0.00292099
1, 0.00345004
1, 0.00410425
1, 0.00483441
0, 0
1, 0.0122428
0, 0
1, 0.0172274
1, 0.0105885
1, 0.0115308
1, 0.0119565
1, 0.0120078
1, 0.0114753
1, 0.0107207
1, 0.00989274
1, 0.00873803
1, 0.00756856
1, 0.00642351
1, 0.00525346
1, 0.00420057
1, 0.00348226
1, 0.00295854
1, 0.00248068
1, 0.00223201
1, 0.00206302
1, 0.00187429
1, 0.00164308
1, 0.00147516
1, 0.00129313
1, 0.00116109
1, 0.00100637
1, 0.000793134
1, 0.000553425
1, 0.000366695
1, 0.000276122
1, 0.000200568
1, 0.000159733
1, 0.000106755
1, 2.20465e-05
1, -4.50336e-06
1, 4.60333e-05
1, 0.0001517
1, 0.000238742
1, 0.000327129
1, 0.000387875
1, 0.000347336
1, 0.000294551
1, 0.000109852
1, -4.49156e-05
1, 3.05483e-05
1, 0.000106153
1, -3.86819e-06
1, 0.000179437
1, 0.000249509
1, 0.000316855
1, 0.000533053
1, 0.000650463
1, 0.000818113
1, 0.000953048
1, 0.00109338
1, 0.00131104
1, 0.00145061
1, 0.00155739
1, 0.00162172
1, 0.00149782
1, 0.00122959
1, 0.00102329
1, 0.000715804
1, 0.00039342
1, 0.000221895
1, 0.00026173
1, 0.000409631
1, 0.000778825
1, 0.00108665
1, 0.00136168
1, 0.00157673
1, 0.00166702
1, 0.00163834
1, 0.00146514
1, 0.00126315
1, 0.00103464
1, 0.000825538
1, 0.000641249
1, 0.000525521
1, 0.000433881
1, 0.000330191
1, 0.000253908
0, 0
1, 0.000213254
1, 9.58754e-05
0, 0
1, 0.000158113
1, 8.38821e-05
1, 8.17101e-05
1, 7.09994e-05
1, 4.5358e-05
1, -4.81085e-06
1, -7.73722e-05
1, -0.000143939
1, -0.000193412
1, -0.000222931
1, -0.000259375
1, -0.000336521
1, -0.00046217
1, -0.00057637
1, -0.000649694
1, -0.000686622
1, -0.000686171
1, -0.00070084
1, -0.000676355
1, -0.000598794
1, -0.000494856
1, -0.00042794
1, -0.000422155
1, -0.000428141
1, -0.000453737
1, -0.000459711
1, -0.000474816
1, -0.000478999
1, -0.000483078
1, -0.000462187
1, -0.000431796
1, -0.000401747
1, -0.000376185
1, -0.000313581
1, -0.00025188
1, -0.000193664
1, -0.000141119
1, -9.23966e-05
1, -6.08338e-05
1, -4.4183e-05
1, -1.40892e-05
1, 3.51821e-05
1, 0.000122785
1, 0.000237574
1, 0.000336728
1, 0.000408191
1, 0.000446869
1, 0.000477943
1, 0.000525264
1, 0.000550471
1, 0.000607814
1, 0.000656406
1, 0.000658587
1, 0.000690865
1, 0.000683946
1, 0.000686834
1, 0.000656142
1, 0.000565967
1, 0.000448401
1, 0.000336934
1, 0.0002104
1, 0.000114436
1, 5.11714e-05
1, 3.85849e-05
1, 6.43454e-05
1, 0.00010767
1, 0.000144004
1, 0.000161014
1, 0.000154422
1, 0.000129393
1, 9.87849e-05
1, 7.68475e-05
1, 7.62281e-05
1, 9.08852e-05
1, 0.000108388
1, 0.000137908
1, 0.000157637
1, 0.000160756
1, 0.000149093
1, 0.000122397
1, 9.2285e-05
1, 7.01208e-05
1, 4.29832e-05
1, 2.45181e-05
1, 3.36523e-05
1, 5.87758e-05
1, 8.82604e-05
1, 0.000109381
1, 0.000107199
1, 0.000101891
1, 0.000101156
1, 9.83683e-05
1, 8.91544e-05
1, 8.61717e-05
1, 8.06171e-05
1, 7.75577e-05
1, 7.54249e-05
1, 6.80655e-05
1, 5.66186e-05
1, 4.37463e-05
1, 3.32837e-05
1, 2.48224e-05
1, 2.23637e-05
1, 1.96107e-05
1, 3.63542e-05
1, 5.06324e-05
1, 5.10976e-05
1, 5.1588e-05
1, 5.68597e-05
1, 5.51752e-05
