0
18.7388
2.73971
2.49495
3.03901
1.53312
1.48307
1.89334
1.19473
0.97892
1.04503
0.796732
1.73851
1.56168
1.47382
2.18425
1.51126
1.22714
1.11913
0.883013
0.574876
0.816963
1.06789
1.5511
2.47308
2.60685
1.90159
2.0069
1.69812
1.6845
1.9404
1.79591
1.88358
1.93016
2.18725
2.27156
2.06522
1.77219
1.77939
1.747
1.75597
1.75632
1.84074
1.63728
1.40789
1.36998
2.06503
2.60006
2.92955
2.79398
2.299
2.49884
2.14465
1.63374
1.78235
0.978383
1.01411
1.08556
1.0691
1.85807
1.74331
2.02781
2.42798
2.18221
2.16245
1.84329
1.71287
1.61869
1.47558
1.43304
1.437
1.60176
1.5206
1.82843
1.71796
1.20672
1.14362
1.26818
1.31878
1.31837
1.38426
1.48869
1.56983
1.77897
2.14295
2.3991
2.36484
2.42506
2.05881
1.85142
2.21318
1.95755
1.63527
2.16854
1.84344
2.8991
1.42047
1.47063
2.87858
2.70612
1.64814
1.90585
2.63568
2.02776
1.857
1.97954
1.72929
1.89623
2.20245
2.0247
1.45263
1.29704
1.63031
1.58812
1.6575
1.79553
1.9372
1.83724
1.71255
1.97863
2.25003
2.55264
2.38719
2.71683
3.54457
2.9793
3.03033
3.03488
2.77337
3.18933
3.06137
2.86209
2.94892
2.70598
2.6154
2.51338
2.21507
2.26645
2.67004
2.89358
2.66027
2.95522
4.92703
2.83532
2.9354
2.55447
2.56852
2.56257
2.88472
3.04179
2.4582
2.68155
2.71219
2.69142
3.1399
3.0055
3.11964
3.27868
2.72881
3.22202
3.93438
3.05235
2.99886
3.88495
3.31306
3.17801
3.19374
3.21133
3.16925
3.41918
3.22281
3.03646
3.19327
3.1298
2.98332
3.27946
3.27836
3.2455
3.78926
4.2674
4.19
3.9427
4.19275
4.96376
5.27084
5.43054
6.12342
6.51373
6.06653
4.87524
4.39322
3.90387
3.56824
4.20113
4.61397
4.66967
4.92576
5.52243
5.02564
3.95665
4.78247
4.0664
3.42514
4.37666
4.50131
4.03898
3.90649
4.2458
4.99518
5.81073
4.55505
3.78266
3.39109
3.31746
2.74568
2.6251
3.0796
2.77846
2.81738
2.25822
2.2805
2.23748
1.82623
1.9434
1.64308
1.81453
1.62308
1.54297
1.59584
1.70314
1.66822
1.85573
1.81097
1.75174
1.96382
2.15018
2.43248
2.61882
2.72822
2.4346
2.38027
2.27843
2.11818
2.26761
2.45193
2.32141
2.71337
3.07437
2.9173
2.94785
2.60476
2.26006
2.31251
2.15626
2.34535
2.84654
3.14339
3.82876
4.03026
3.68343
3.62459
3.17338
2.54703
2.61055
2.26505
2.84171
3.80055
3.68591
4.42101
4.76281
4.37938
3.86068
3.54958
4.09172
3.60826
3.17411
4.1983
3.74333
4.07279
4.70391
4.77658
4.98519
4.64784
4.6353
4.76554
4.54309
4.42601
4.14248
3.91104
3.91092
3.76266
3.70075
3.50125
3.93971
3.66424
3.37297
3.44577
3.43555
3.25877
3.32614
3.35185
2.9358
2.50088
2.65657
2.98159
2.76831
2.97629
4.11264
3.4293
2.9688
3.9423
5.60273
4.31206
3.56406
3.91413
3.57175
2.71113
2.27243
2.31297
2.23733
2.60846
2.5427
2.15817
1.94017
1.73592
1.59022
1.93063
2.0277
1.70332
0.982989
0.970351
1.80417
3.01364
3.41769
3.4434
2.56852
3.47212
3.62934
2.34837
2.88761
3.49308
2.85542
3.79933
4.46317
4.21765
4.4264
4.57084
4.60167
4.25117
3.72671
3.66268
3.87434
3.80619
3.75147
3.84791
4.17426
4.49673
5.07714
5.34543
5.39128
5.44937
5.26896
5.21134
5.1963
5.08545
4.83624
4.93878
5.14039
5.18972
5.56571
6.0214
5.7029
5.55319
5.03209
4.31754
3.98454
3.38657
3.11857
2.56206
2.14618
2.13659
1.94995
1.75503
1.4136
1.45954
1.88692
1.87931
2.24653
2.78493
2.8129
3.27812
4.02333
3.86126
3.93125
4.34347
4.73368
4.87845
4.37002
3.78565
3.69177
3.20506
3.10693
3.05744
2.7685
3.68791
3.93571
3.94395
4.44369
4.25196
3.5186
3.21054
2.84538
2.65603
2.69724
2.82706
3.1356
3.69368
3.89205
3.71955
3.50087
3.756
3.8012
3.88015
4.12457
4.13517
4.40395
4.82488
4.68478
4.66472
5.37002
5.68135
6.70716
7.63379
8.18582
8.55036
8.20029
7.32544
7.03235
7.14504
6.23507
6.03291
6.25431
5.75073
5.62436
4.00698
2.57534
2.51784
3.1005
3.38621
3.46457
4.3872
4.66709
4.47393
4.59408
4.27064
3.94989
4.33368
4.04047
4.12888
4.71604
4.96819
5.30614
5.41886
5.74748
