1.5708,-0, 1.5708, 0,0,0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
1.5708,-0, 1.5708, 0,0,0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
1.57474,0.00307437, 1.57333, -0.0462782,0.00697122,-0.00314537, 0.489975, 0.499618, 0.495499, 0.486164, 0.499681, 0.497138
1.57478,0.0037522, 1.59678, -0.0390505,0.00681937,-0.0061876, 0.456946, 0.485468, 0.481892, 0.482961, 0.499612, 0.496384
1.57592,0.0102624, 1.61652, -0.0198782,0.00660753,-0.00751846, 0.417005, 0.477586, 0.47831, 0.47216, 0.499519, 0.496285
1.57654,0.0142415, 1.6241, -0.0136943,0.00688394,-0.00732371, 0.376344, 0.471003, 0.477398, 0.453594, 0.499424, 0.496234
1.57699,0.0189845, 1.63157, -0.00982386,0.00697112,-0.00708286, 0.355128, 0.464363, 0.476972, 0.443779, 0.499338, 0.49618
1.57716,0.0218305, 1.64061, 0.000136145,0.00636984,-0.00654697, 0.335794, 0.457868, 0.476911, 0.43218, 0.499279, 0.495986
1.57729,0.0239083, 1.64627, 0.00469008,0.00618229,-0.00522207, 0.314934, 0.451206, 0.476597, 0.415094, 0.499267, 0.495443
1.57724,0.0244647, 1.65012, 0.00262472,0.00608888,-0.00393047, 0.301673, 0.443758, 0.476234, 0.403918, 0.499248, 0.494927
1.57784,0.0240727, 1.65561, 0.00400509,0.00616114,-0.00268585, 0.292182, 0.435455, 0.47555, 0.396095, 0.49919, 0.494332
1.57784,0.0239011, 1.65953, 0.00300477,0.00603091,-0.00164947, 0.282932, 0.426203, 0.473056, 0.387731, 0.498315, 0.492801
1.57143,0.0256857, 1.65962, -0.00304473,0.000804126,-0.000928949, 0.277569, 0.415656, 0.469035, 0.384175, 0.496046, 0.490646
1.56515,0.0271367, 1.65866, -0.00298451,-0.00502604,0.000742634, 0.274553, 0.40348, 0.462965, 0.383342, 0.491652, 0.487835
1.55873,0.0287744, 1.65759, -0.000630064,-0.0110704,0.00179376, 0.271142, 0.391989, 0.456434, 0.380941, 0.486797, 0.485183
1.54936,0.0306121, 1.65322, 0.00822157,-0.0206554,0.00432435, 0.265942, 0.381345, 0.449987, 0.374387, 0.482023, 0.482831
1.54575,0.0299266, 1.65216, 0.014886,-0.0261047,0.00657134, 0.257702, 0.371815, 0.443236, 0.362433, 0.477405, 0.48039
1.54693,0.0269309, 1.65215, 0.01789,-0.0280166,0.00967254, 0.248777, 0.363415, 0.434609, 0.351787, 0.472177, 0.47701
1.55266,0.0230498, 1.65312, 0.0180661,-0.0261582,0.0120133, 0.240762, 0.355069, 0.421911, 0.345089, 0.465505, 0.471353
1.55743,0.0205719, 1.65342, 0.0193116,-0.0246672,0.0141146, 0.234438, 0.346951, 0.406922, 0.340619, 0.458428, 0.464129
1.55929,0.0197389, 1.65462, 0.019093,-0.0243975,0.0133944, 0.229653, 0.339765, 0.392734, 0.336972, 0.452078, 0.456875
1.55795,0.0206186, 1.65654, 0.0174822,-0.0256448,0.0108883, 0.226192, 0.334871, 0.383401, 0.334871, 0.447705, 0.452563
1.55569,0.0225173, 1.65665, 0.0162453,-0.0268831,0.00972055, 0.222809, 0.331819, 0.379911, 0.333949, 0.445427, 0.451647
1.55427,0.0261021, 1.6536, 0.015895,-0.026301,0.0105462, 0.218802, 0.327358, 0.379562, 0.333396, 0.443801, 0.449912
1.55868,0.031792, 1.64716, 0.0185885,-0.0198531,0.0119984, 0.21377, 0.317883, 0.378203, 0.332377, 0.440397, 0.441703
1.56985,0.0369094, 1.6412, 0.0244062,-0.00809593,0.0116433, 0.208646, 0.304183, 0.371489, 0.330074, 0.433424, 0.426102
1.57876,0.0390089, 1.63939, 0.0275193,0.000761417,0.00873275, 0.205662, 0.290647, 0.360719, 0.328713, 0.424625, 0.409829
1.58886,0.0411306, 1.63802, 0.0283737,0.0107556,0.00587813, 0.204218, 0.27976, 0.349868, 0.328516, 0.416302, 0.397301
1.59461,0.0419647, 1.63888, 0.0272211,0.0171724,0.00271016, 0.203446, 0.272591, 0.341641, 0.328079, 0.410816, 0.390417
1.59809,0.0426094, 1.6398, 0.0243405,0.0217178,0.00106375, 0.202814, 0.268085, 0.336616, 0.325953, 0.407624, 0.38783
1.60139,0.0433667, 1.64038, 0.019225,0.0258405,0.000743624, 0.201889, 0.265214, 0.333222, 0.322248, 0.405822, 0.387271
1.60258,0.0434836, 1.64108, 0.0139385,0.0281097,0.00145396, 0.199988, 0.263217, 0.33077, 0.317213, 0.4049, 0.387047
1.60197,0.0430463, 1.64184, 0.00755578,0.0287841,0.00335659, 0.196414, 0.261184, 0.328639, 0.311079, 0.404183, 0.385331
1.59948,0.0423997, 1.64258, 0.00100406,0.0275496,0.0061451, 0.19033, 0.258174, 0.326138, 0.305038, 0.403038, 0.380523
1.59512,0.0424436, 1.64373, -0.00500025,0.023849,0.00826625, 0.181995, 0.253709, 0.322503, 0.300507, 0.400718, 0.37254
1.58974,0.0418367, 1.64418, -0.00849764,0.0181941,0.0097519, 0.172494, 0.248071, 0.317885, 0.298552, 0.396709, 0.363354
1.58557,0.0415568, 1.6439, -0.008457,0.0132535,0.00833301, 0.163437, 0.241986, 0.313191, 0.297831, 0.391615, 0.355043
1.58395,0.0408594, 1.64171, -0.00750502,0.0104554,0.00509076, 0.156173, 0.236084, 0.309515, 0.296482, 0.386727, 0.348065
1.58348,0.0399614, 1.63845, -0.00659103,0.00874414,0.000507055, 0.150637, 0.230349, 0.306953, 0.29385, 0.382799, 0.34162
1.5851,0.0399206, 1.63431, -0.00806275,0.0102777,-0.005741, 0.146912, 0.224754, 0.304654, 0.290839, 0.379557, 0.334958
1.58713,0.0401356, 1.63081, -0.00872312,0.0117288,-0.0123432, 0.144921, 0.219652, 0.301732, 0.288601, 0.376087, 0.3277
1.58938,0.040119, 1.62762, -0.00877118,0.0132879,-0.0181107, 0.14355, 0.215049, 0.297671, 0.286666, 0.37189, 0.319576
1.59279,0.0398723, 1.62522, -0.00731947,0.0148093,-0.0237789, 0.14205, 0.210962, 0.292412, 0.284848, 0.367029, 0.310265
1.59571,0.0387858, 1.62354, -0.0048017,0.0144255,-0.0292451, 0.139966, 0.207287, 0.286525, 0.2825, 0.361987, 0.300338
1.59656,0.0378402, 1.62142, -0.0032029,0.0139821,-0.0335541, 0.137745, 0.20365, 0.280557, 0.280117, 0.356997, 0.290859
1.59689,0.0373736, 1.61893, -0.00278618,0.0139857,-0.0361873, 0.135886, 0.199828, 0.274124, 0.278442, 0.35136, 0.282175
1.59873,0.0372684, 1.61676, -0.00232352,0.0157569,-0.0376532, 0.134126, 0.196049, 0.266924, 0.27758, 0.344603, 0.273793
1.60151,0.0372905, 1.61529, 0.00117287,0.0192081,-0.0369504, 0.131835, 0.192771, 0.259196, 0.276564, 0.337087, 0.265467
1.60564,0.0370857, 1.61388, 0.00940582,0.0227532,-0.0346857, 0.128865, 0.189954, 0.251123, 0.273761, 0.329427, 0.257539
1.61089,0.0359177, 1.61232, 0.0213047,0.0251756,-0.0333956, 0.12521, 0.187534, 0.242605, 0.267397, 0.322216, 0.25065
1.61575,0.034977, 1.6105, 0.0320506,0.0255965,-0.0327734, 0.121463, 0.185362, 0.233554, 0.258974, 0.315339, 0.24544
1.62117,0.0337663, 1.60851, 0.04447,0.0254771,-0.0321397, 0.117462, 0.183414, 0.224692, 0.249188, 0.308638, 0.241436
1.62536,0.0318331, 1.60693, 0.0549178,0.0254615,-0.0325407, 0.112901, 0.181627, 0.216146, 0.237564, 0.302274, 0.238351
1.62715,0.0300985, 1.60569, 0.0617917,0.0264097,-0.0333768, 0.10799, 0.180009, 0.208517, 0.226196, 0.296165, 0.235803
1.62805,0.0277245, 1.60446, 0.0686699,0.0282664,-0.0343507, 0.102412, 0.17864, 0.20231, 0.215138, 0.290514, 0.233405
1.6268,0.0270207, 1.60375, 0.0708479,0.0306999,-0.0352068, 0.096362, 0.177314, 0.197046, 0.204662, 0.285159, 0.231065
1.62471,0.0270151, 1.60307, 0.0709935,0.0334051,-0.036389, 0.0902848, 0.175894, 0.192568, 0.19585, 0.279818, 0.228563
1.6227,0.0262447, 1.60209, 0.0723991,0.0364654,-0.0375731, 0.0841072, 0.174184, 0.188523, 0.187704, 0.274376, 0.225726
1.62079,0.0262588, 1.60131, 0.0721764,0.0389473,-0.0388539, 0.078073, 0.17211, 0.184639, 0.1797, 0.268906, 0.222619
1.61928,0.0277267, 1.60094, 0.0690229,0.0403055,-0.0406484, 0.0727933, 0.169743, 0.180638, 0.172594, 0.263216, 0.219366
1.61793,0.0284529, 1.59977, 0.0664873,0.0415859,-0.0431899, 0.0684847, 0.167104, 0.176245, 0.166542, 0.256997, 0.215873
1.61719,0.0295293, 1.59848, 0.0636663,0.0421699,-0.0462018, 0.0651408, 0.1643, 0.171533, 0.161291, 0.250493, 0.212227
1.61666,0.0305404, 1.59621, 0.060876,0.0425582,-0.0505366, 0.0628637, 0.161499, 0.166459, 0.157142, 0.243762, 0.208548
1.61532,0.0311094, 1.59372, 0.0596543,0.0442722,-0.0545962, 0.061482, 0.158622, 0.161171, 0.153989, 0.237071, 0.204756
1.6141,0.0317049, 1.5914, 0.059381,0.0461758,-0.0584884, 0.0607413, 0.155719, 0.155975, 0.15151, 0.230752, 0.201041
1.6119,0.0319492, 1.58933, 0.0598993,0.0493127,-0.0614385, 0.0604031, 0.152828, 0.151027, 0.149462, 0.224876, 0.19752
1.60907,0.0320221, 1.58767, 0.0607193,0.0531826,-0.0633575, 0.06025, 0.149885, 0.146464, 0.14775, 0.21945, 0.19426
1.60661,0.032118, 1.58618, 0.0615846,0.056655,-0.0651653, 0.0601709, 0.146896, 0.142282, 0.146347, 0.214385, 0.191257
1.60427,0.032157, 1.58512, 0.0625134,0.0599745,-0.0664008, 0.0601226, 0.143901, 0.138426, 0.145264, 0.2096, 0.188444
1.60233,0.032154, 1.58446, 0.063538,0.062968,-0.0673911, 0.060081, 0.140918, 0.134834, 0.144405, 0.20503, 0.185784
1.60068,0.032115, 1.58401, 0.0645965,0.0657746,-0.0682808, 0.0600334, 0.138023, 0.131458, 0.1437, 0.200634, 0.183278
1.59912,0.032012, 1.58366, 0.0657711,0.0686914,-0.0691798, 0.0599607, 0.135284, 0.128208, 0.14305, 0.196314, 0.180937
1.59754,0.0318854, 1.58333, 0.0669285,0.0715276,-0.0699419, 0.0598553, 0.132705, 0.125048, 0.142401, 0.192023, 0.178748
1.59615,0.0315448, 1.58353, 0.0684567,0.0745991,-0.0704908, 0.059703, 0.13033, 0.121923, 0.141668, 0.187686, 0.176733
1.59466,0.0311917, 1.58379, 0.0701128,0.0777476,-0.0708184, 0.0594656, 0.12826, 0.118765, 0.140704, 0.183176, 0.174965
1.59312,0.0310502, 1.58405, 0.0709094,0.0801962,-0.0707096, 0.0591709, 0.126366, 0.115614, 0.139577, 0.178556, 0.173346
1.5916,0.0309825, 1.58438, 0.0712696,0.0823534,-0.0704039, 0.058891, 0.124476, 0.112548, 0.138485, 0.174006, 0.171732
1.59019,0.0308122, 1.58489, 0.0717401,0.0845234,-0.0700457, 0.0586244, 0.122561, 0.109573, 0.137421, 0.169545, 0.170098
1.58883,0.0307222, 1.58535, 0.0717599,0.0862979,-0.0696707, 0.0583799, 0.120688, 0.106705, 0.136451, 0.165198, 0.168477
1.58756,0.0306603, 1.58565, 0.0718068,0.087916,-0.0694647, 0.0581794, 0.118812, 0.103968, 0.135648, 0.161032, 0.166814
1.58637,0.0307416, 1.58542, 0.0717554,0.0891633,-0.0697386, 0.0580041, 0.116923, 0.101351, 0.134938, 0.15702, 0.165091
1.58523,0.0308333, 1.58506, 0.0716884,0.0902923,-0.0701879, 0.0578599, 0.114965, 0.0988698, 0.134331, 0.153195, 0.163247
1.58411,0.0309017, 1.58466, 0.0717101,0.0914244,-0.0707565, 0.0577296, 0.11294, 0.0965239, 0.13377, 0.149539, 0.161284
1.58309,0.0310549, 1.58394, 0.0714733,0.0921288,-0.0717438, 0.0576092, 0.110862, 0.0943188, 0.133255, 0.146052, 0.159206
1.58221,0.0311943, 1.58294, 0.0711349,0.0924071,-0.0732713, 0.05752, 0.108694, 0.0922882, 0.132856, 0.142809, 0.156934
1.5815,0.0313269, 1.58132, 0.0712422,0.0923064,-0.0756363, 0.0574655, 0.106387, 0.0904552, 0.132549, 0.139867, 0.15437
1.58082,0.0314037, 1.57937, 0.0719394,0.0922984,-0.0784199, 0.0574201, 0.103974, 0.0888093, 0.132192, 0.137207, 0.151553
1.58039,0.0314753, 1.57693, 0.0730946,0.0918937,-0.0818412, 0.0573657, 0.101487, 0.0873254, 0.131679, 0.134787, 0.14853
1.58001,0.0314946, 1.57499, 0.074262,0.0917879,-0.084602, 0.0572895, 0.0989738, 0.0859757, 0.130937, 0.132574, 0.145372
1.57974,0.0315231, 1.57334, 0.0752071,0.0916552,-0.0869479, 0.0572006, 0.0965535, 0.0847209, 0.130137, 0.130486, 0.142277
1.57953,0.031672, 1.57114, 0.0766192,0.0912784,-0.0899794, 0.0570864, 0.094198, 0.0835364, 0.129228, 0.128514, 0.139215
1.57933,0.0317289, 1.56957, 0.077819,0.0911935,-0.0921378, 0.0569114, 0.0918797, 0.0823855, 0.12799, 0.126642, 0.136136
1.57924,0.0315766, 1.56922, 0.0779203,0.091318,-0.0927385, 0.0567061, 0.0897668, 0.0812612, 0.126854, 0.124818, 0.133305
1.5791,0.0319733, 1.56756, 0.0789545,0.0909643,-0.0950041, 0.0564727, 0.0878456, 0.0801484, 0.125833, 0.123045, 0.130694
1.57909,0.032194, 1.56622, 0.0803328,0.0907023,-0.0968171, 0.0561187, 0.0860023, 0.0789504, 0.124166, 0.121244, 0.12806
1.57967,0.0311877, 1.5675, 0.0786411,0.0903305,-0.0953812, 0.0557434, 0.0844481, 0.0777591, 0.122725, 0.119461, 0.125797
1.57973,0.0310684, 1.56744, 0.0788356,0.0902743,-0.0954648, 0.0553607, 0.0832215, 0.0766376, 0.121924, 0.117762, 0.124044
1.57951,0.0313387, 1.56717, 0.0791857,0.0904589,-0.0957169, 0.0549254, 0.0821399, 0.0754419, 0.120943, 0.115993, 0.122443
1.58044,0.0300829, 1.56845, 0.0785492,0.0895858,-0.0944582, 0.0544688, 0.081209, 0.0742745, 0.120045, 0.114263, 0.121062
1.58097,0.0287757, 1.56994, 0.0792792,0.0895014,-0.0929066, 0.0539267, 0.0804369, 0.073295, 0.11938, 0.112749, 0.119945
1.581,0.028325, 1.57057, 0.0794473,0.0896189,-0.0922999, 0.0532818, 0.0797237, 0.0724446, 0.118638, 0.111361, 0.118905
1.58114,0.0275282, 1.57155, 0.0800788,0.0897712,-0.0913595, 0.0526347, 0.079014, 0.0716681, 0.117919, 0.110055, 0.117863
1.58128,0.0261715, 1.57298, 0.0818525,0.0902313,-0.0900991, 0.0519, 0.078274, 0.0710365, 0.116954, 0.10889, 0.11675
